ID	SEC_ID	FEATURE	STATE	ARTICLE
0937A154-2-005	64	errors;correct_συμφωνία;πρόσωπο	active	ένας
0937A154-2-005	69	errors;correct_συμφωνία;πτώση	active	την
0937A154-2-005	9	errors;συμφ;σ-πτω	active	τη
0937A154-2-005	73	errors;correct_συμφωνία;πτώση	active	η
0937A154-2-005	77	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-010	62	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-010	72	errors;correct_συμφωνία;πτώση	active	Η
0207A204-3-010	107	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-010	115	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-010	119	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-010	122	errors;correct_συμφωνία;πρόσωπο	active	η
0207A204-3-010	127	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-010	58	errors;ορθ;ο-γραμ	active	τις
0207A204-3-010	131	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-010	76	errors;ορθ;ο-γραμ	active	τον
0207A204-3-010	82	errors;ορθ;ο-ορια_λεξ	active	ο
0207A204-3-010	135	errors;correct_συμφωνία;πτώση	active	η
1351A001-1-003	21	errors;correct_συμφωνία;πτώση	active	ένα
1351A001-1-003	25	errors;correct_συμφωνία;πτώση	active	η
1351A001-1-003	11	errors;συμφ;σ-αρι	active	του
1351A001-1-003	29	errors;correct_συμφωνία;πτώση	active	μια
1351A001-1-003	33	errors;correct_συμφωνία;αριθμός	active	η
1351A001-1-003	37	errors;correct_συμφωνία;πτώση	active	τα
1351A001-1-003	38	errors;correct_συμφωνία;αριθμός	active	ένας
1351A001-1-003	16	errors;συμφ;σ-γεν	active	του
1351A001-1-003	45	errors;correct_συμφωνία;πτώση	active	την
1351A001-1-003	13	errors;συμφ;σ-γεν	active	του
1351A001-1-003	49	errors;correct_συμφωνία;πτώση	active	ο
1351A001-1-003	17	errors;συμφ;σ-αρι	active	του
1351A001-1-003	53	errors;correct_συμφωνία;αριθμός	active	η
0207A203-3-040	37	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-040	41	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-040	45	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-040	49	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-040	53	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-040	62	errors;correct_συμφωνία;πτώση	active	την
0207A203-3-040	31	errors;συμφ;σ-πτω	active	την
0207A203-3-040	65	errors;correct_συμφωνία;πτώση	active	την
0207A203-3-040	58	errors;correct_συμφωνία;πτώση	active	Η
0207B202-3-055	48	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	75	errors;correct_συμφωνία;πτώση	active	Μια
0207B202-3-055	98	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	115	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	119	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	123	errors;correct_συμφωνία;πτώση	active	Η
0207B202-3-055	127	errors;correct_συμφωνία;πτώση	active	τα
0207B202-3-055	45	errors;συμφ;σ-γεν	active	τους
0207B202-3-055	131	errors;correct_συμφωνία;πτώση	active	ο
0207B202-3-055	69	errors;γεν	active	το
0207B202-3-055	135	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	139	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	143	errors;correct_συμφωνία;πτώση	active	μια
0207B202-3-055	147	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-055	151	errors;correct_συμφωνία;πτώση	active	ο
0523A002-3-001	80	errors;correct_συμφωνία;πτώση	active	ενα
0523A002-3-001	84	errors;correct_συμφωνία;πτώση	active	η
0523A002-3-001	88	errors;correct_συμφωνία;πτώση	active	μια
0523A002-3-001	92	errors;correct_συμφωνία;πτώση	active	τα
0523A002-3-001	96	errors;correct_συμφωνία;πτώση	active	η
0523A002-3-001	100	errors;correct_συμφωνία;πτώση	active	ενας
0523A002-3-001	37	errors;ορθ;ο-ορια_λεξ	active	η
0523A002-3-001	104	errors;correct_συμφωνία;πτώση	active	ο
0523A002-3-001	108	errors;correct_συμφωνία;πτώση	active	την
0523A002-3-001	49	errors;ορθ;ο-ορια_λεξ	active	η
0523A002-3-001	112	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-005	48	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-005	52	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-005	56	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-005	60	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-005	63	errors;correct_συμφωνία;πρόσωπο	active	ο
0207A219-2-005	20	errors;ορθ;ο-γραμ	active	τις
0207A219-2-005	68	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-005	37	errors;συμφ;σ-αρι	active	του
0207A219-2-005	31	errors;ορθ;ο-γραμ	active	η
0207A219-2-005	34	errors;συμφ;σ-πτω	active	ο
0207A219-2-005	72	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-016	20	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-016	2	errors;συμφ;σ-αρι	active	του
0419B003-3-016	24	errors;correct_συμφωνία;πτώση	active	μία
0419B003-3-016	25	errors;correct_συμφωνία;αριθμός	active	την
0419B003-3-016	32	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-007	21	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-2-007	24	errors;correct_συμφωνία;πρόσωπο	active	η
0207A219-2-007	29	errors;correct_συμφωνία;πτώση	active	μία
0207A219-2-007	33	errors;correct_συμφωνία;πτώση	active	ενας
0207A219-2-007	37	errors;correct_συμφωνία;πτώση	active	την
0419A004-2-003	24	errors;correct_συμφωνία;γένος	active	τους
0523A002-3-003	96	errors;correct_συμφωνία;πτώση	active	ενα
0523A002-3-003	100	errors;correct_συμφωνία;πτώση	active	μια
0523A002-3-003	104	errors;correct_συμφωνία;πτώση	active	τα
0523A002-3-003	108	errors;correct_συμφωνία;πτώση	active	την
0523A002-3-003	112	errors;correct_συμφωνία;πτώση	active	ενας
0523A002-3-003	113	errors;κειμ;συνδ;παρ-παρ	active	ο
0523A002-3-003	92	errors;κειμ;συνδ;παρ-παρ	active	ο
0523A002-3-003	117	errors;correct_συμφωνία;πτώση	active	ο
0207A203-3-042	12	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-042	16	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-042	10	errors;ορθ;κεφ	active	Η
0207A203-3-042	20	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-042	23	errors;correct_συμφωνία;πρόσωπο	active	ένας
0207A203-3-042	32	errors;correct_συμφωνία;πτώση	active	τη
0207A203-3-042	28	errors;correct_συμφωνία;πρόσωπο	active	Η
0207A203-3-042	36	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-042	39	errors;correct_συμφωνία;πρόσωπο	active	Ο
0207A203-3-042	3	errors;συμφ;σ-πτω	active	τη
0207A203-3-042	44	errors;correct_συμφωνία;πτώση	active	την
0207A203-3-042	47	errors;correct_συμφωνία;πρόσωπο	active	η
0207A203-3-042	52	errors;correct_συμφωνία;πτώση	active	των
0207A203-3-042	56	errors;correct_συμφωνία;αριθμός	active	Ο
0207A203-3-042	59	errors;correct_συμφωνία;πρόσωπο	active	την
0523A002-2-002	28	errors;correct_συμφωνία;πτώση	active	μια
0523A002-2-002	2	errors;ορθ;ο-γραμ	active	της
0523A002-2-002	32	errors;correct_συμφωνία;πτώση	active	τα
0523A002-2-002	13	errors;ορθ;ο-γραμ	active	της
0419B003-3-014	3	errors;ορθ;ο-γραμ	active	τις
0419B003-3-014	37	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-014	41	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-014	45	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-014	8	errors;ορθ;ο-γραμ	active	τις
0419B003-3-014	49	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-014	25	errors;τον;τ-παρ	active	ενα
0419B003-3-014	53	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-014	30	errors;ορθ;πεζ	active	η
0419B003-3-014	57	errors;correct_συμφωνία;πτώση	active	το
0523A008-3-006	30	errors;correct_συμφωνία;πρόσωπο	active	Τα
0523A008-3-006	35	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-006	38	errors;correct_συμφωνία;γένος	active	Τα
0523A008-3-006	43	errors;correct_συμφωνία;πτώση	active	Ένας
0523A008-3-006	46	errors;correct_συμφωνία;πρόσωπο	active	η
0523A008-3-006	51	errors;correct_συμφωνία;πτώση	active	Ο
0523A008-3-006	55	errors;correct_συμφωνία;πτώση	active	την
0523A008-3-006	59	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-006	63	errors;correct_συμφωνία;πτώση	active	ο
0523A008-3-006	67	errors;correct_συμφωνία;πτώση	active	Η
0523B001-3-023	27	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-023	32	errors;correct_συμφωνία;πτώση	active	Τα
0523B001-3-023	35	errors;correct_συμφωνία;πτώση	active	των
0523B001-3-023	39	errors;correct_συμφωνία;πρόσωπο	active	ο
0523B001-3-023	41	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-023	47	errors;correct_συμφωνία;πρόσωπο	active	η
0523B001-3-023	52	errors;correct_συμφωνία;πτώση	active	Η
0523B001-3-023	55	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-023	60	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-023	63	errors;correct_συμφωνία;αριθμός	active	ο
0523B001-3-023	64	errors;correct_συμφωνία;αριθμός	active	Ο
0523B001-3-023	71	errors;correct_συμφωνία;αριθμός	active	ο
0523B001-3-023	74	errors;correct_συμφωνία;πρόσωπο	active	την
0523B001-3-023	79	errors;correct_συμφωνία;αριθμός	active	Ο
0523B001-3-023	83	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-023	86	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-023	23	errors;συμφ;σ-γεν	active	της
0523B001-3-023	88	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-028	30	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-028	34	errors;correct_συμφωνία;πτώση	active	Η
0207A219-1-028	38	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-028	42	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-028	46	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-028	50	errors;correct_συμφωνία;πτώση	active	Η
0207A219-1-028	54	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-028	58	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-028	62	errors;correct_συμφωνία;πτώση	active	Η
0207A219-1-028	66	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-028	70	errors;correct_συμφωνία;πτώση	active	η
0523A004-1-005	4	errors;τον;τ-παρ	active	ενα
0523A004-1-005	38	errors;correct_συμφωνία;πτώση	active	η
0523A004-1-005	3	errors;συμφ;σ-αρι	active	του
0523A004-1-005	42	errors;correct_συμφωνία;πτώση	active	η
0523A004-1-005	46	errors;correct_συμφωνία;πτώση	active	τα
0523A004-1-005	50	errors;correct_συμφωνία;πτώση	active	το
0523A004-1-005	54	errors;correct_συμφωνία;πτώση	active	την
0523A004-1-005	58	errors;correct_συμφωνία;πτώση	active	η
0523A004-1-005	62	errors;correct_συμφωνία;πτώση	active	η
0207A202-3-054	27	errors;συμφ;σ-γεν	active	τους
0207A202-3-054	74	errors;correct_συμφωνία;πτώση	active	ο
0207A202-3-054	54	errors;ορθ;ο-γραμ	active	οι
0207A202-3-054	75	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-014	13	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-014	17	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-014	21	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-014	25	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-014	29	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-014	33	errors;correct_συμφωνία;πτώση	active	την
0523A004-1-004	29	errors;correct_συμφωνία;πτώση	active	ενας
0523A004-1-004	33	errors;correct_συμφωνία;πτώση	active	το
0523A004-1-004	37	errors;correct_συμφωνία;πτώση	active	ο
0523A004-1-004	27	errors;ορθ;ο-γραμ	active	τις
0207A219-1-015	19	errors;correct_συμφωνία;γένος	active	ένα
0207A219-1-015	25	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-015	29	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-015	33	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-015	41	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-015	11	errors;ορθ;ο-γραμ	active	η
0207A219-1-015	53	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-001	22	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-001	26	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-001	30	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-001	34	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-001	38	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-001	42	errors;correct_συμφωνία;πτώση	active	ενας
0207A219-1-001	47	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-001	50	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-029	28	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-029	32	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-029	36	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-029	24	errors;συμφ;σ-αρι	active	του
0937A154-2-005	7	errors;προθ;π-παρ	active	τη
0207B203-3-020	44	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-020	48	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-020	52	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-020	56	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-020	64	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-020	60	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-020	68	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-020	72	errors;correct_συμφωνία;πτώση	active	ενας
0207B203-3-020	76	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-020	80	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-040	33	errors;correct_συμφωνία;πρόσωπο	active	ο
0207A203-3-040	13	errors;τον;τ-παρ	active	εναν
0207A203-3-040	58	errors;correct_συμφωνία;πτώση	active	το
0207A203-3-040	62	errors;correct_συμφωνία;πτώση	active	Το
0523A002-3-001	36	errors;correct_συμφωνία;πτώση	active	τις
0523A002-3-001	40	errors;ορθ;ο-ορια_λεξ	active	τα
0419B003-3-016	23	errors;ορθ;κεφ	active	Ένα
0207B203-3-024	2	errors;τον;τ-παρ	active	ενα
0207B203-3-024	97	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-024	101	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-024	16	errors;ορθ;ο-γραμ	active	τον
0207B203-3-024	105	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-024	109	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-024	113	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-024	117	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-024	121	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-024	125	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-024	129	errors;correct_συμφωνία;πτώση	active	τα
0937A154-1-001	24	errors;correct_συμφωνία;πτώση	active	ένα
0937A154-1-001	28	errors;correct_συμφωνία;πτώση	active	μια
0937A154-1-001	32	errors;correct_συμφωνία;πτώση	active	τα
0937A154-1-001	36	errors;correct_συμφωνία;πτώση	active	η
0937A154-1-001	40	errors;correct_συμφωνία;πτώση	active	η
0937A154-1-001	44	errors;correct_συμφωνία;πτώση	active	τα
0937A154-1-001	48	errors;correct_συμφωνία;πτώση	active	τα
0937A154-1-001	52	errors;correct_συμφωνία;πρόσωπο	active	η
0523B002-3-020	7	errors;κλιτ;κλ-προσ	active	το
0523B002-3-020	42	errors;correct_συμφωνία;πτώση	active	ενα
0523B002-3-020	20	errors;ορθ;κεφ	active	Ενα
0523B002-3-020	27	errors;πτω;πτω-υποκ	active	ενα
0523B002-3-020	46	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-025	38	errors;correct_συμφωνία;πτώση	active	Τα
0419B003-3-009	18	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-009	22	errors;correct_συμφωνία;πτώση	active	τη
0419B003-3-009	26	errors;correct_συμφωνία;πτώση	active	Η
0419B003-3-009	30	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-009	34	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-009	38	errors;correct_συμφωνία;πτώση	active	Μια
0419B003-3-009	5	errors;συμφ;σ-γεν	active	τον
0419B003-3-009	41	errors;correct_συμφωνία;γένος	active	τα
0419B003-3-009	46	errors;correct_συμφωνία;πτώση	active	τη
0419B003-3-009	50	errors;correct_συμφωνία;πτώση	active	ένας
0419B003-3-009	54	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-009	58	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-009	62	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-009	65	errors;correct_συμφωνία;πρόσωπο	active	Το
0419B003-3-009	68	errors;correct_συμφωνία;γένος	active	την
0419B003-3-009	74	errors;correct_συμφωνία;πτώση	active	ο
0937A154-2-001	76	errors;correct_συμφωνία;πρόσωπο	active	τους
0937A154-2-001	97	errors;correct_συμφωνία;πτώση	active	ο
0937A154-2-001	105	errors;correct_συμφωνία;πτώση	active	ο
0937A154-2-001	29	errors;τον;τ-παρ	active	ενα
0937A154-2-001	109	errors;correct_συμφωνία;αριθμός	active	τους
0937A154-2-001	113	errors;correct_συμφωνία;αριθμός	active	τους
0937A154-2-001	117	errors;correct_συμφωνία;πτώση	active	την
0937A154-2-001	121	errors;correct_συμφωνία;πτώση	active	το
0937A154-2-001	55	errors;τον;τ-παρ	active	ενας
0419B003-3-012	2	errors;προθ;π-παρ	active	Την
0419B003-3-012	16	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-012	20	errors;correct_συμφωνία;πρόσωπο	active	της
0419B003-3-012	24	errors;correct_συμφωνία;πτώση	active	η
0523A002-2-004	36	errors;correct_συμφωνία;πτώση	active	μια
0523A002-2-004	2	errors;ορθ;ο-ορια_λεξ	active	μια
0523A002-2-004	51	errors;correct_συμφωνία;πτώση	active	μια
0523A002-2-004	55	errors;correct_συμφωνία;πτώση	active	η
0523A002-2-004	59	errors;correct_συμφωνία;πτώση	active	μια
0523A002-2-004	63	errors;correct_συμφωνία;πτώση	active	τα
0523A002-2-004	66	errors;correct_συμφωνία;πρόσωπο	active	ενας
0523A002-2-004	75	errors;correct_συμφωνία;πτώση	active	την
0523A002-2-004	71	errors;correct_συμφωνία;πτώση	active	της
0523A002-2-004	79	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-008	13	errors;correct_συμφωνία;πτώση	active	μια
0523A010-2-008	17	errors;correct_συμφωνία;πτώση	active	ένα
0523A010-2-008	21	errors;correct_συμφωνία;πτώση	active	την
0523A010-2-008	25	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-008	29	errors;correct_συμφωνία;πτώση	active	μια
0523A004-2-007	50	errors;correct_συμφωνία;πτώση	active	η
0523A004-2-007	9	errors;ορθ;ο-γραμ	active	τον
0523A004-2-007	16	errors;κειμ;υποκ	active	η
0523A004-2-007	74	errors;correct_συμφωνία;πτώση	active	Η
0523A004-2-007	81	errors;correct_συμφωνία;πτώση	active	τα
0523A004-2-007	84	errors;correct_συμφωνία;πρόσωπο	active	Η
0523A004-2-007	14	errors;συμφ;σ-αρι	active	το
0523A004-2-007	89	errors;correct_συμφωνία;πτώση	active	ενα
0523A004-2-007	92	errors;correct_συμφωνία;πτώση	active	Ο
0523A004-2-007	97	errors;correct_συμφωνία;αριθμός	active	η
0523A004-2-007	26	errors;γραφ;γ-γραμ	active	το
0523A004-2-007	101	errors;correct_συμφωνία;πτώση	active	ο
0523A002-3-005	3	errors;στιξ;στ-παρ	active	ο
0523A002-3-005	9	errors;correct_συμφωνία;πτώση	active	μια
0207A202-3-049	115	errors;correct_συμφωνία;πτώση	active	τα
0207A202-3-049	126	errors;correct_συμφωνία;πτώση	active	μια
0207A202-3-049	129	errors;correct_συμφωνία;πτώση	active	μια
0207A202-3-049	24	errors;κλιτ;κλ-προσ	active	του
0207A202-3-049	132	errors;correct_συμφωνία;πτώση	active	τα
0207A202-3-049	37	errors;ορθ;ο-γραμ	active	τις
0207A202-3-049	39	errors;συμφ;σ-αρι	active	το
0207A202-3-049	134	errors;correct_συμφωνία;πτώση	active	τα
0207A202-3-049	137	errors;correct_συμφωνία;πτώση	active	η
0207A202-3-049	62	errors;ορθ;ο-γραμ	active	οι
0207A202-3-049	139	errors;correct_συμφωνία;πτώση	active	ενας
0207A202-3-049	79	errors;συμφ;σ-γεν	active	το
0207A202-3-049	87	errors;γεν	active	το
0207A202-3-049	88	errors;συμφ;σ-γεν	active	το
0207A202-3-049	98	errors;ορθ;ο-γραμ	active	οι
0207A202-3-049	112	errors;ορθ	active	οι
0419A004-2-005	30	errors;correct_συμφωνία;πτώση	active	μια
0419A004-2-005	32	errors;correct_συμφωνία;γένος	active	τα
0419A004-2-005	1	errors;ορθ;ο-γραμ	active	τις
0419A004-2-005	38	errors;correct_συμφωνία;πτώση	active	ένας
0419A004-2-005	42	errors;correct_συμφωνία;πτώση	active	την
0419A004-2-005	46	errors;correct_συμφωνία;πτώση	active	ο
0419A004-2-005	50	errors;correct_συμφωνία;πτώση	active	η
0523A004-3-006	42	errors;correct_συμφωνία;πτώση	active	την
0523A004-3-006	46	errors;correct_συμφωνία;πτώση	active	την
0523A004-3-006	37	errors;στιξ;στ-παρ	active	η
0523A004-3-006	50	errors;correct_συμφωνία;πτώση	active	Το
0523A004-3-006	52	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-019	39	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-019	42	errors;correct_συμφωνία;πτώση	active	Η
0207B203-3-019	46	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-019	50	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-019	54	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-019	58	errors;correct_συμφωνία;πτώση	active	ενας
0207B203-3-019	12	errors;ορθ;ο-ορια_λεξ	active	η
0207B203-3-019	62	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-019	21	errors;ορθ;ο-γραμ	active	τον
0207B203-3-019	24	errors;ορθ;κεφ	active	Τους
0207A219-1-005	20	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-005	24	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-005	28	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-005	32	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-005	36	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-005	40	errors;correct_συμφωνία;αριθμός	active	ένας
0207A219-1-005	44	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-005	48	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-011	13	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-011	16	errors;correct_συμφωνία;πρόσωπο	active	ένας
0207A219-1-011	21	errors;correct_συμφωνία;πτώση	active	Ο
0207A219-1-011	25	errors;correct_συμφωνία;πτώση	active	Η
0207A219-1-011	29	errors;correct_συμφωνία;αριθμός	active	Η
0207A219-1-011	33	errors;correct_συμφωνία;πτώση	active	τον
0207A219-1-011	37	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-011	41	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-011	45	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-062	7	errors;correct_συμφωνία;γένος	active	ένα
0207A203-3-062	18	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-062	1	errors;συμφ;σ-γεν	active	της
0207A203-3-062	22	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-062	26	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-062	30	errors;correct_συμφωνία;πτώση	active	μια
0207A203-3-062	34	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-062	4	errors;πτω;πτω-προσδ_γενική	active	την
0207A203-3-062	38	errors;correct_συμφωνία;πτώση	active	την
0207A203-3-062	14	errors;συμφ;σ-γεν	active	της
0207A203-3-062	42	errors;correct_συμφωνία;αριθμός	active	ένα
0207A203-3-062	46	errors;correct_συμφωνία;πτώση	active	ο
0207A203-3-062	48	errors;correct_συμφωνία;γένος	active	την
0523A004-2-005	11	errors;correct_συμφωνία;πρόσωπο	active	τους
0523A004-2-005	16	errors;correct_συμφωνία;πτώση	active	η
0523A004-2-005	20	errors;correct_συμφωνία;αριθμός	active	τους
0207A219-1-010	17	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-010	21	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-010	25	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-010	29	errors;correct_συμφωνία;πτώση	active	Το
0207A219-1-010	33	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-010	37	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-010	41	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-010	45	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-010	49	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-010	53	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-010	57	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-010	61	errors;correct_συμφωνία;πτώση	active	τη
0207A219-1-010	65	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-004	17	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-004	21	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-004	25	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-004	5	errors;ορθ;ο-γραμ	active	τον
0207A219-1-004	29	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-004	33	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-004	37	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-004	41	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-010	61	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-010	101	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-010	105	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-010	109	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-010	113	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-010	117	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-010	121	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-010	125	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-010	129	errors;correct_συμφωνία;πτώση	active	Η
0419B003-3-010	133	errors;correct_συμφωνία;αριθμός	active	ο
0419B003-3-010	137	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-006	24	errors;correct_συμφωνία;πτώση	active	την
0937A702-2-006	17	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-006	21	errors;correct_συμφωνία;πτώση	active	τους
0937A702-2-006	28	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-006	13	errors;ορθ;ο-γραμ	active	της
0207A203-3-046	57	errors;correct_συμφωνία;πτώση	active	ένα
0207A203-3-046	10	errors;προθ;π-παρ	active	τα
0207A203-3-046	74	errors;correct_συμφωνία;πτώση	active	το
